S.No.,Order Id,Order Date,Item Id,Product Name,Brand Name,UPC,Variant Description,"Mapping on consumer app (L0, L1, L2)",Business Category,Supply City,Supply State,Supply State GST,Customer City,Customer State,Order Status,HSN Code,IGST(%),CGST(%),SGST(%),CESS(%),Quantity,MRP (Rs),Selling Price (Rs),IGST Value,CGST Value,SGST Value,CESS Value,Total Tax,Total Gross Bill Amount
1,1527917492,01-12-2025,10196943,"Vyndo Masala Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900495,"Vyndo Masala Ragi Bhakhri, Healthy Millet Snacks(Pack)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,UP-NCR,Uttar Pradesh,09AAFCG9846E1Z9,Ghaziabad,Uttar Pradesh,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
2,1527099766,01-12-2025,10196943,"Vyndo Masala Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900495,"Vyndo Masala Ragi Bhakhri, Healthy Millet Snacks(Pack)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Raebareli,Uttar Pradesh,09AAFCG9846E1Z9,Raebareli,Uttar Pradesh,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
3,1528557435,01-12-2025,10196943,"Vyndo Masala Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900495,"Vyndo Masala Ragi Bhakhri, Healthy Millet Snacks(Pack)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Bengaluru,Karnataka,29AAFCG9846E1Z7,Bengaluru,Karnataka,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
4,1527098924,01-12-2025,10196943,"Vyndo Masala Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900495,"Vyndo Masala Ragi Bhakhri, Healthy Millet Snacks(Pack)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
5,1528531745,01-12-2025,10196943,"Vyndo Masala Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900495,"Vyndo Masala Ragi Bhakhri, Healthy Millet Snacks(Pack)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Kolkata,West Bengal,19AAFCG9846E1Z8,Kolkata,West Bengal,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
6,1529125140,01-12-2025,10196943,"Vyndo Masala Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900495,"Vyndo Masala Ragi Bhakhri, Healthy Millet Snacks(Pack)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Kolkata,West Bengal,19AAFCG9846E1Z8,Kolkata,West Bengal,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
7,1529108545,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
8,1528374055,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
9,1527187964,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
10,1527464784,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
11,1528372658,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Kanpur,Uttar Pradesh,09AAFCG9846E1Z9,Kanpur,Uttar Pradesh,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
12,1527147000,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Panipat,Haryana,06AAFCG9846E1ZF,Panipat,Haryana,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
13,1527215970,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Delhi,Delhi,07AAFCG9846E2ZC,Delhi,Delhi,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
14,1527162072,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
15,1528112516,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
16,1529392037,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
17,1527127095,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Kolkata,West Bengal,19AAFCG9846E1Z8,Kolkata,West Bengal,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
18,1529323935,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
19,1527336426,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
20,1528605830,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
21,1527987821,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,UP-NCR,Uttar Pradesh,09AAFCG9846E1Z9,Ghaziabad,Uttar Pradesh,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
22,1527920219,01-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
23,1527990902,01-12-2025,10200587,"Vyndo Moong Bajra Bhakhri, Healthy Millet Snacks",Vyndo,8906172900365,"Vyndo Moong Bajra Bhakhri, Healthy Millet Snacks(Box)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Vadodara,Gujarat,24AAFCG9846E1ZH,Vadodara,Gujarat,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
24,1526966972,01-12-2025,10200590,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900372,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks(Box)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,UP-NCR,Uttar Pradesh,09AAFCG9846E1Z9,Ghaziabad,Uttar Pradesh,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
25,1527312541,01-12-2025,10200590,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900372,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks(Box)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
26,1528329950,01-12-2025,10200590,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900372,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks(Box)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
27,1527328870,01-12-2025,10200590,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900372,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks(Box)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Ahmedabad,Gujarat,24AAFCG9846E1ZH,Ahmedabad,Gujarat,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
28,1528677423,01-12-2025,10200590,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900372,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks(Box)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
29,1528563653,01-12-2025,10200590,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900372,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks(Box)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
30,1528217947,01-12-2025,10200590,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900372,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks(Box)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Ahmedabad,Gujarat,24AAFCG9846E1ZH,Ahmedabad,Gujarat,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
31,1529134400,01-12-2025,10200590,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900372,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks(Box)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Ahmedabad,Gujarat,24AAFCG9846E1ZH,Ahmedabad,Gujarat,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
32,1527670306,01-12-2025,10200590,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900372,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks(Box)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Ahmedabad,Gujarat,24AAFCG9846E1ZH,Ahmedabad,Gujarat,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
33,1528820896,01-12-2025,10200590,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900372,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks(Box)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Bengaluru,Karnataka,29AAFCG9846E1Z7,Bengaluru,Karnataka,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
34,1528605830,01-12-2025,10200590,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks",Vyndo,8906172900372,"Vyndo Roasted Ragi Bhakhri, Healthy Millet Snacks(Box)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,2,198,178,0,0,0,0,0,356
35,1529067606,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Faridabad,Haryana,06AAFCG9846E1ZF,Faridabad,Haryana,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
36,1528488223,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
37,1527823147,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Raebareli,Uttar Pradesh,09AAFCG9846E1Z9,Raebareli,Uttar Pradesh,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
38,1528311062,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
39,1529018770,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Delhi,Delhi,07AAFCG9846E2ZC,Delhi,Delhi,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
40,1529266254,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,UP-NCR,Uttar Pradesh,09AAFCG9846E1Z9,Ghaziabad,Uttar Pradesh,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
41,1528403652,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Kanpur,Uttar Pradesh,09AAFCG9846E1Z9,Kanpur,Uttar Pradesh,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
42,1527048420,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Delhi,Delhi,07AAFCG9846E2ZC,Delhi,Delhi,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
43,1528182917,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Lucknow,Uttar Pradesh,09AAFCG9846E1Z9,Lucknow,Uttar Pradesh,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
44,1527603096,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Delhi,Delhi,07AAFCG9846E2ZC,Delhi,Delhi,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
45,1528434300,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Chennai,Tamil Nadu,33AAFCG9846E1ZI,Chennai,Tamil Nadu,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
46,1528108123,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Lucknow,Uttar Pradesh,09AAFCG9846E1Z9,Lucknow,Uttar Pradesh,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
47,1527578490,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
48,1527264802,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Lucknow,Uttar Pradesh,09AAFCG9846E1Z9,Lucknow,Uttar Pradesh,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
49,1528516175,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
50,1526885220,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
51,1527101697,01-12-2025,10204795,Vyndo Sattu Khakhra,Vyndo,8906172900198,Vyndo Sattu Khakhra(Packet),Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
52,1528516175,01-12-2025,10204798,"Vyndo Chorafali Khakhra, Healthy Millet Snacks",Vyndo,8906172900204,"Vyndo Chorafali Khakhra, Healthy Millet Snacks(Packet)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
53,1527858818,01-12-2025,10204798,"Vyndo Chorafali Khakhra, Healthy Millet Snacks",Vyndo,8906172900204,"Vyndo Chorafali Khakhra, Healthy Millet Snacks(Packet)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
54,1529132593,01-12-2025,10204798,"Vyndo Chorafali Khakhra, Healthy Millet Snacks",Vyndo,8906172900204,"Vyndo Chorafali Khakhra, Healthy Millet Snacks(Packet)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
55,1529072246,01-12-2025,10204798,"Vyndo Chorafali Khakhra, Healthy Millet Snacks",Vyndo,8906172900204,"Vyndo Chorafali Khakhra, Healthy Millet Snacks(Packet)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
56,1528370576,01-12-2025,10204798,"Vyndo Chorafali Khakhra, Healthy Millet Snacks",Vyndo,8906172900204,"Vyndo Chorafali Khakhra, Healthy Millet Snacks(Packet)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
57,1527155204,01-12-2025,10204798,"Vyndo Chorafali Khakhra, Healthy Millet Snacks",Vyndo,8906172900204,"Vyndo Chorafali Khakhra, Healthy Millet Snacks(Packet)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Ahmedabad,Gujarat,24AAFCG9846E1ZH,Ahmedabad,Gujarat,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
58,1528391614,01-12-2025,10204798,"Vyndo Chorafali Khakhra, Healthy Millet Snacks",Vyndo,8906172900204,"Vyndo Chorafali Khakhra, Healthy Millet Snacks(Packet)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,2,198,178,0,0,0,0,0,356
59,1529148335,01-12-2025,10204798,"Vyndo Chorafali Khakhra, Healthy Millet Snacks",Vyndo,8906172900204,"Vyndo Chorafali Khakhra, Healthy Millet Snacks(Packet)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
60,1527374602,01-12-2025,10204798,"Vyndo Chorafali Khakhra, Healthy Millet Snacks",Vyndo,8906172900204,"Vyndo Chorafali Khakhra, Healthy Millet Snacks(Packet)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
61,1527068081,01-12-2025,10205139,"Vyndo Methi Bajra Khakhra, Healthy Millet Snacks",Vyndo,8906172900235,"Vyndo Methi Bajra Khakhra, Healthy Millet Snacks(Pouch)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Chennai,Tamil Nadu,33AAFCG9846E1ZI,Chennai,Tamil Nadu,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
62,1527578490,01-12-2025,10205139,"Vyndo Methi Bajra Khakhra, Healthy Millet Snacks",Vyndo,8906172900235,"Vyndo Methi Bajra Khakhra, Healthy Millet Snacks(Pouch)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
63,1527043994,01-12-2025,10205139,"Vyndo Methi Bajra Khakhra, Healthy Millet Snacks",Vyndo,8906172900235,"Vyndo Methi Bajra Khakhra, Healthy Millet Snacks(Pouch)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
64,1526885220,01-12-2025,10205139,"Vyndo Methi Bajra Khakhra, Healthy Millet Snacks",Vyndo,8906172900235,"Vyndo Methi Bajra Khakhra, Healthy Millet Snacks(Pouch)",Munchies -> Namkeen Snacks -> Namkeen Snacks,Grocery - Snacks & Packaged Foods,Pune,Maharashtra,27AAFCG9846E1ZB,Pune,Maharashtra,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
65,1529362332,01-12-2025,10267273,Vyndo Assorted Khakhra & Bhakhri,Vyndo,8906172900501,Vyndo Assorted Khakhra & Bhakhri(Packet),Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Mumbai,Maharashtra,27AAFCG9846E1ZB,Mumbai,Maharashtra,DELIVERED,19059090,0,0,0,0,1,160,144,0,0,0,0,0,144
66,1530075616,02-12-2025,10197316,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Vyndo,8906172900358,Vyndo Farali Millet Bhakhri Fasting Energy Snacks,Organic & Premium -> Snacks & Munchies -> Snacks & Munchies,Grocery - Snacks & Packaged Foods,Kolkata,West Bengal,19AAFCG9846E1Z8,Kolkata,West Bengal,DELIVERED,19059090,0,0,0,0,1,198,178,0,0,0,0,0,178
